T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss],P [mB],T [°C],H [%]
59474, 373, -401, 835, 7840, 12040, -3010, -322, 523, -835, 993.86, 24.99, 100.0
59478, 371, -397, 841, 7840, 12040, -3010, -322, 523, -835, 993.91, 24.99, 100.0
59482, 367, -390, 849, 8820, 10290, -5110, -322, 523, -835, 993.91, 24.99, 100.0
59494, 358, -376, 859, 8820, 10290, -5110, -328, 537, -835, 993.91, 24.99, 100.0
59498, 358, -378, 851, 8400, 7280, -5460, -328, 537, -835, 993.89, 24.99, 100.0
59502, 359, -376, 858, 8400, 7280, -5460, -328, 537, -835, 993.89, 24.99, 100.0
59514, 363, -380, 853, 8400, 7280, -5460, -330, 538, -832, 993.89, 25.03, 100.0
59518, 365, -377, 851, 7840, 3710, -4130, -330, 538, -832, 993.91, 25.03, 100.0
59522, 366, -368, 843, 7840, 3710, -4130, -330, 538, -832, 993.91, 25.03, 100.0
59534, 367, -355, 825, 7840, 3710, -4130, -333, 534, -832, 993.91, 25.03, 100.0
59538, 372, -354, 822, 7840, 840, -2730, -333, 534, -832, 993.94, 25.03, 100.0
59542, 376, -355, 817, 7840, 840, -2730, -333, 534, -832, 993.94, 25.03, 100.0
59554, 379, -339, 818, 7840, 840, -2730, -330, 535, -843, 993.94, 25.03, 100.0
59558, 380, -331, 820, 6300, -1120, -2870, -330, 535, -843, 993.87, 25.03, 100.0
59562, 381, -327, 825, 6300, -1120, -2870, -330, 535, -843, 993.87, 25.03, 100.0
59574, 394, -326, 819, 2730, -2170, -3710, -324, 528, -834, 993.87, 25.03, 100.0
59578, 397, -329, 820, 2730, -2170, -3710, -324, 528, -834, 993.87, 25.03, 100.0
59582, 405, -337, 816, 2730, -2170, -3710, -324, 528, -834, 993.87, 25.03, 100.0
59594, 438, -362, 822, -2660, -3430, -2870, -333, 531, -834, 993.87, 25.01, 100.0
59598, 446, -366, 825, -2660, -3430, -2870, -333, 531, -834, 993.88, 25.01, 100.0
59602, 450, -368, 828, -2660, -3430, -2870, -333, 531, -834, 993.88, 25.01, 100.0
59614, 465, -398, 832, -7630, -3220, -770, -328, 540, -834, 993.88, 25.01, 100.0
59618, 463, -400, 832, -7630, -3220, -770, -328, 540, -834, 993.87, 25.01, 100.0
59622, 465, -410, 835, -7630, -3220, -770, -328, 540, -834, 993.87, 25.01, 100.0
59634, 465, -428, 826, -11060, -1330, 140, -328, 529, -835, 993.87, 25.01, 100.0
59638, 461, -439, 821, -11060, -1330, 140, -328, 529, -835, 993.89, 25.01, 100.0
59642, 457, -440, 827, -11060, -1330, 140, -328, 529, -835, 993.89, 25.01, 100.0
59654, 446, -490, 818, -13370, 700, -2100, -330, 532, -826, 993.89, 25.01, 100.0
59658, 436, -498, 816, -13370, 700, -2100, -330, 532, -826, 993.87, 25.01, 100.0
59662, 431, -502, 815, -13370, 700, -2100, -330, 532, -826, 993.87, 25.01, 100.0
59674, 428, -492, 828, -13650, 1260, -6860, -318, 540, -834, 993.87, 25.01, 100.0
59678, 428, -491, 825, -13650, 1260, -6860, -318, 540, -834, 993.86, 25.01, 100.0
59682, 432, -502, 807, -13650, 1260, -6860, -318, 540, -834, 993.86, 25.01, 100.0
59694, 461, -487, 819, -10640, -420, -9870, -330, 531, -834, 993.86, 25.01, 100.0
59698, 470, -481, 817, -10640, -420, -9870, -330, 531, -834, 993.85, 25.01, 100.0
59702, 482, -473, 814, -10640, -420, -9870, -322, 532, -834, 993.85, 25.01, 100.0
59714, 479, -463, 794, -7350, -2170, -10220, -322, 532, -834, 993.85, 25.01, 100.0
59718, 479, -451, 813, -7350, -2170, -10220, -322, 532, -834, 993.85, 25.01, 100.0
59722, 477, -444, 807, -7350, -2170, -10220, -318, 537, -838, 993.85, 25.01, 100.0
59734, 470, -426, 813, -5040, -490, -9870, -318, 537, -838, 993.85, 25.01, 100.0
59738, 474, -421, 818, -5040, -490, -9870, -318, 537, -838, 993.87, 25.01, 100.0
59742, 478, -428, 815, -5040, -490, -9870, -315, 538, -834, 993.87, 25.01, 100.0
59754, 449, -403, 799, -4690, 2100, -9590, -315, 538, -834, 993.87, 25.05, 100.0
59758, 441, -417, 776, -4690, 2100, -9590, -315, 538, -834, 993.93, 25.05, 100.0
59762, 448, -422, 778, -4690, 2100, -9590, -318, 535, -831, 993.93, 25.05, 100.0
59774, 453, -467, 757, -5040, 4480, -10150, -318, 535, -831, 993.93, 25.05, 100.0
59778, 454, -466, 768, -5040, 4480, -10150, -318, 535, -831, 993.95, 25.05, 100.0
59782, 453, -468, 762, -6370, 6300, -10920, -312, 535, -831, 993.95, 25.05, 100.0
59794, 416, -419, 788, -6370, 6300, -10920, -312, 535, -831, 993.95, 25.05, 100.0
59798, 410, -419, 782, -6370, 6300, -10920, -312, 535, -831, 993.95, 25.05, 100.0
59802, 401, -407, 786, -5880, 9590, -12810, -312, 534, -822, 993.95, 25.05, 100.0
59814, 390, -398, 800, -5880, 9590, -12810, -312, 534, -822, 993.95, 25.05, 100.0
59818, 384, -401, 811, -5880, 9590, -12810, -312, 534, -822, 993.96, 25.05, 100.0
59822, 384, -411, 797, -7630, 11200, -14980, -313, 547, -837, 993.96, 25.05, 100.0
59834, 376, -443, 805, -7630, 11200, -14980, -313, 547, -837, 993.96, 25.01, 100.0
59838, 354, -440, 801, -7630, 11200, -14980, -310, 540, -834, 993.92, 25.01, 100.0
59842, 348, -459, 806, -12180, 10500, -17640, -310, 540, -834, 993.92, 25.01, 100.0
59854, 348, -490, 816, -12180, 10500, -17640, -310, 540, -834, 993.92, 25.01, 100.0
59858, 348, -497, 821, -14840, 8260, -20860, -306, 541, -829, 993.89, 25.01, 100.0
59862, 349, -492, 821, -14840, 8260, -20860, -306, 541, -829, 993.89, 25.01, 100.0
59874, 357, -493, 822, -14840, 8260, -20860, -306, 541, -829, 993.89, 25.01, 100.0
59878, 360, -492, 824, -13930, 4550, -22330, -304, 543, -825, 993.92, 25.01, 100.0
59882, 364, -492, 821, -13930, 4550, -22330, -304, 543, -825, 993.92, 25.01, 100.0
59894, 371, -488, 815, -13930, 4550, -22330, -304, 543, -825, 993.92, 25.01, 100.0
59898, 374, -487, 814, -12460, 1610, -22610, -301, 531, -823, 993.92, 25.01, 100.0
59902, 381, -486, 812, -12460, 1610, -22610, -301, 531, -823, 993.92, 25.01, 100.0
59914, 397, -489, 805, -12460, 1610, -22610, -301, 531, -823, 993.92, 25.05, 100.0
59918, 398, -488, 806, -11550, -490, -22260, -300, 534, -819, 993.90, 25.05, 100.0
59922, 402, -484, 804, -11550, -490, -22260, -300, 534, -819, 993.90, 25.05, 100.0
59934, 423, -466, 802, -10360, -1820, -21350, -300, 534, -819, 993.90, 25.05, 100.0
59938, 429, -466, 803, -10360, -1820, -21350, -306, 529, -823, 993.95, 25.05, 100.0
59942, 439, -477, 800, -10360, -1820, -21350, -306, 529, -823, 993.95, 25.05, 100.0
59954, 462, -495, 794, -8610, -2450, -19250, -306, 529, -823, 993.95, 25.05, 100.0
59958, 462, -478, 786, -8610, -2450, -19250, -294, 526, -828, 993.94, 25.05, 100.0
59962, 461, -465, 780, -8610, -2450, -19250, -294, 526, -828, 993.94, 25.05, 100.0
59974, 465, -396, 810, -4900, -1190, -17430, -298, 532, -829, 993.94, 25.05, 100.0
59978, 483, -386, 815, -4900, -1190, -17430, -298, 532, -829, 993.94, 25.05, 100.0
59982, 509, -411, 811, -4900, -1190, -17430, -298, 532, -829, 993.94, 25.05, 100.0
59994, 552, -495, 803, -5110, 70, -15470, -295, 534, -820, 993.94, 25.05, 100.0
59998, 544, -501, 815, -5110, 70, -15470, -295, 534, -820, 993.89, 25.05, 100.0
60002, 539, -501, 816, -5110, 70, -15470, -295, 534, -820, 993.89, 25.05, 100.0
60014, 477, -453, 828, -6020, 4130, -16170, -294, 532, -817, 993.89, 25.05, 100.0
60018, 463, -443, 829, -6020, 4130, -16170, -294, 532, -817, 993.85, 25.05, 100.0
60022, 471, -447, 826, -6020, 4130, -16170, -294, 532, -817, 993.85, 25.05, 100.0
60034, 489, -461, 837, -1890, 7840, -20230, -291, 534, -832, 993.85, 25.05, 100.0
60038, 485, -462, 842, -1890, 7840, -20230, -291, 534, -832, 993.93, 25.05, 100.0
60042, 480, -462, 845, -1890, 7840, -20230, -291, 534, -832, 993.93, 25.05, 100.0
60054, 482, -483, 841, -1540, 6160, -23520, -304, 535, -832, 993.93, 25.05, 100.0
60058, 495, -492, 836, -1540, 6160, -23520, -304, 535, -832, 993.95, 25.05, 100.0
60062, 503, -496, 838, -1540, 6160, -23520, -304, 535, -832, 993.95, 25.05, 100.0
60074, 514, -480, 837, -560, 4410, -25830, -300, 540, -817, 993.95, 25.05, 100.0
60078, 515, -473, 842, -560, 4410, -25830, -300, 540, -817, 993.93, 25.05, 100.0
60082, 514, -465, 841, -560, 4410, -25830, -300, 540, -817, 993.93, 25.05, 100.0
60094, 505, -460, 838, 1820, 3850, -26600, -294, 531, -835, 993.93, 25.05, 100.0
60098, 500, -462, 832, 1820, 3850, -26600, -294, 531, -835, 993.93, 25.05, 100.0
60102, 498, -460, 834, 1820, 3850, -26600, -294, 531, -835, 993.93, 25.05, 100.0
60114, 482, -456, 839, 2660, 4970, -26810, -298, 531, -825, 993.93, 25.05, 100.0
60118, 481, -449, 850, 2660, 4970, -26810, -298, 531, -825, 993.91, 25.05, 100.0
60122, 480, -434, 874, 2660, 4970, -26810, -298, 531, -825, 993.91, 25.05, 100.0
60134, 445, -359, 911, 2170, 5530, -26530, -297, 522, -828, 993.91, 25.05, 100.0
60138, 434, -328, 909, 2170, 5530, -26530, -297, 522, -828, 993.98, 25.03, 100.0
60142, 432, -318, 897, 2170, 5530, -26530, -297, 522, -828, 993.98, 25.03, 100.0
60154, 457, -302, 870, 2520, 4480, -25060, -298, 534, -817, 993.98, 25.03, 100.0
60158, 471, -306, 855, 2520, 4480, -25060, -298, 534, -817, 993.99, 25.03, 100.0
60162, 481, -312, 838, 840, -980, -19880, -298, 534, -817, 993.99, 25.03, 100.0
60174, 505, -321, 806, 840, -980, -19880, -295, 529, -823, 993.99, 25.03, 100.0
60178, 515, -326, 789, 840, -980, -19880, -295, 529, -823, 994.00, 25.03, 100.0
60182, 519, -334, 784, -4480, -6160, -15190, -295, 529, -823, 994.00, 25.03, 100.0
60194, 549, -385, 756, -4480, -6160, -15190, -307, 522, -828, 994.00, 25.03, 100.0
60198, 563, -395, 752, -4480, -6160, -15190, -307, 522, -828, 994.01, 25.03, 100.0
60202, 574, -397, 750, -7840, -7840, -14490, -307, 522, -828, 994.01, 25.03, 100.0
60214, 596, -390, 747, -7840, -7840, -14490, -294, 529, -825, 994.01, 25.03, 100.0
60218, 597, -383, 751, -7840, -7840, -14490, -294, 529, -825, 994.01, 25.07, 100.0
60222, 599, -371, 752, -6160, -6580, -16380, -294, 529, -825, 994.01, 25.07, 100.0
60234, 598, -347, 756, -6160, -6580, -16380, -298, 517, -819, 994.01, 25.07, 100.0
60238, 597, -335, 761, -2030, -2170, -19250, -298, 517, -819, 993.96, 25.07, 100.0
60242, 599, -330, 768, -2030, -2170, -19250, -298, 517, -819, 993.96, 25.07, 100.0
60254, 608, -322, 772, -2030, -2170, -19250, -297, 523, -820, 993.96, 25.07, 100.0
60258, 610, -320, 781, -1540, 2940, -22610, -297, 523, -820, 993.96, 25.07, 100.0
60262, 615, -328, 783, -1540, 2940, -22610, -297, 523, -820, 993.96, 25.07, 100.0
60274, 624, -348, 792, -1540, 2940, -22610, -301, 513, -817, 993.96, 25.07, 100.0
60278, 628, -360, 798, -5110, 8050, -29190, -301, 513, -817, 993.98, 25.07, 100.0
60282, 626, -365, 795, -5110, 8050, -29190, -301, 513, -817, 993.98, 25.07, 100.0
60294, 598, -356, 793, -5110, 8050, -29190, -300, 526, -820, 993.98, 25.03, 100.0
60298, 587, -362, 781, -9100, 14070, -42700, -300, 526, -820, 993.90, 25.03, 100.0
60302, 583, -373, 781, -9100, 14070, -42700, -300, 526, -820, 993.90, 25.03, 100.0
60314, 581, -395, 778, -11970, 18340, -58730, -295, 522, -820, 993.90, 25.03, 100.0
60318, 571, -396, 779, -11970, 18340, -58730, -295, 522, -820, 993.88, 25.03, 100.0
60322, 567, -392, 792, -11970, 18340, -58730, -295, 522, -820, 993.88, 25.03, 100.0
60334, 536, -364, 792, -12880, 20510, -70140, -297, 522, -826, 993.88, 25.03, 100.0
60338, 526, -355, 800, -12880, 20510, -70140, -297, 522, -826, 993.91, 25.03, 100.0
60342, 514, -344, 800, -12880, 20510, -70140, -297, 522, -826, 993.91, 25.03, 100.0
60354, 493, -329, 794, -11760, 21560, -75110, -295, 528, -823, 993.91, 25.03, 100.0
60358, 492, -328, 795, -11760, 21560, -75110, -295, 528, -823, 993.91, 25.03, 100.0
60362, 488, -323, 796, -11760, 21560, -75110, -295, 528, -823, 993.91, 25.03, 100.0
60374, 484, -318, 808, -12530, 20300, -75040, -295, 522, -816, 993.91, 25.01, 100.0
60378, 483, -315, 815, -12530, 20300, -75040, -295, 522, -816, 993.90, 25.01, 100.0
60382, 474, -313, 825, -12530, 20300, -75040, -301, 528, -822, 993.90, 25.01, 100.0
60394, 459, -314, 831, -14700, 18200, -73570, -301, 528, -822, 993.90, 25.01, 100.0
60398, 457, -315, 833, -14700, 18200, -73570, -301, 528, -822, 993.95, 25.01, 100.0
60402, 456, -320, 834, -14700, 18200, -73570, -301, 516, -829, 993.95, 25.01, 100.0
60414, 461, -333, 849, -16240, 14910, -70420, -301, 516, -829, 993.95, 25.01, 100.0
60418, 468, -338, 856, -16240, 14910, -70420, -301, 516, -829, 994.02, 25.01, 100.0
60422, 471, -338, 862, -16240, 14910, -70420, -295, 514, -814, 994.02, 25.01, 100.0
60434, 495, -326, 900, -16520, 9940, -63630, -295, 514, -814, 994.02, 25.01, 100.0
60438, 502, -313, 918, -16520, 9940, -63630, -295, 514, -814, 993.93, 25.01, 100.0
60442, 506, -297, 931, -16520, 9940, -63630, -300, 510, -820, 993.93, 25.01, 100.0
60454, 531, -274, 930, -14070, 5110, -55230, -300, 510, -820, 993.93, 25.05, 100.0
60458, 551, -275, 916, -14070, 5110, -55230, -300, 510, -820, 993.90, 25.05, 100.0
60462, 561, -277, 908, -14070, 5110, -55230, -303, 511, -817, 993.90, 25.05, 100.0
60474, 611, -307, 863, -10290, 980, -46410, -303, 511, -817, 993.90, 25.05, 100.0
60478, 621, -318, 849, -10290, 980, -46410, -303, 511, -817, 993.98, 25.05, 100.0
60482, 626, -324, 836, -10290, 980, -46410, -303, 510, -823, 993.98, 25.05, 100.0
60494, 617, -319, 823, -7700, -140, -39970, -303, 510, -823, 993.98, 25.05, 100.0
60498, 611, -316, 824, -7700, -140, -39970, -303, 510, -823, 993.97, 25.05, 100.0
60502, 598, -307, 824, -7700, -140, -39970, -297, 508, -817, 993.97, 25.05, 100.0
60514, 554, -273, 824, -4830, 5040, -40320, -297, 508, -817, 993.97, 25.05, 100.0
60518, 536, -263, 825, -4830, 5040, -40320, -297, 508, -817, 993.98, 25.05, 100.0
60522, 519, -251, 825, -2660, 11620, -44100, -303, 508, -820, 993.98, 25.05, 100.0
60534, 483, -232, 824, -2660, 11620, -44100, -303, 508, -820, 993.98, 25.05, 100.0
60538, 480, -229, 825, -2660, 11620, -44100, -306, 513, -823, 994.01, 25.05, 100.0
60542, 469, -225, 828, -3780, 15050, -46760, -306, 513, -823, 994.01, 25.05, 100.0
60554, 447, -214, 825, -3780, 15050, -46760, -306, 513, -823, 994.01, 25.05, 100.0
60558, 438, -213, 819, -3780, 15050, -46760, -303, 507, -817, 993.98, 25.05, 100.0
60562, 436, -215, 817, -7490, 15190, -47250, -303, 507, -817, 993.98, 25.05, 100.0
60574, 441, -246, 798, -7490, 15190, -47250, -303, 507, -817, 993.98, 25.05, 100.0
60578, 444, -255, 797, -7490, 15190, -47250, -306, 502, -828, 993.99, 25.05, 100.0
60582, 448, -271, 797, -12040, 13230, -45990, -306, 502, -828, 993.99, 25.05, 100.0
60594, 457, -290, 806, -12040, 13230, -45990, -306, 502, -828, 993.99, 25.05, 100.0
60598, 459, -289, 817, -15120, 10360, -43330, -298, 508, -817, 993.96, 25.05, 100.0
60602, 458, -286, 819, -15120, 10360, -43330, -298, 508, -817, 993.96, 25.05, 100.0
60614, 455, -264, 821, -15120, 10360, -43330, -298, 508, -817, 993.96, 25.05, 100.0
60618, 455, -261, 822, -13860, 7980, -40740, -303, 511, -805, 993.90, 25.05, 100.0
60622, 463, -255, 823, -13860, 7980, -40740, -303, 511, -805, 993.90, 25.05, 100.0
60634, 466, -228, 833, -13860, 7980, -40740, -303, 511, -805, 993.90, 25.05, 100.0
60638, 466, -214, 838, -11480, 4340, -35630, -303, 499, -819, 993.87, 25.05, 100.0
60642, 464, -207, 839, -11480, 4340, -35630, -303, 499, -819, 993.87, 25.05, 100.0
60654, 447, -170, 845, -11480, 4340, -35630, -303, 499, -819, 993.87, 25.05, 100.0
60658, 442, -160, 841, -11270, 1050, -28630, -297, 505, -816, 993.92, 25.05, 100.0
60662, 437, -156, 835, -11270, 1050, -28630, -297, 505, -816, 993.92, 25.05, 100.0
60674, 443, -170, 809, -14840, -3150, -21140, -301, 499, -814, 993.92, 25.05, 100.0
60678, 448, -177, 803, -14840, -3150, -21140, -301, 499, -814, 993.97, 25.05, 100.0
60682, 458, -196, 797, -14840, -3150, -21140, -301, 499, -814, 993.97, 25.03, 100.0
60694, 483, -237, 781, -21560, -8610, -13790, -291, 501, -820, 993.97, 25.03, 100.0
60698, 495, -250, 779, -21560, -8610, -13790, -291, 501, -820, 993.94, 25.03, 100.0
60702, 501, -254, 775, -21560, -8610, -13790, -291, 501, -820, 993.94, 25.03, 100.0
60714, 505, -248, 767, -26250, -11830, -10640, -285, 495, -817, 993.94, 25.03, 100.0
60718, 508, -252, 765, -26250, -11830, -10640, -285, 495, -817, 994.00, 25.03, 100.0
60722, 525, -257, 764, -26250, -11830, -10640, -285, 495, -817, 994.00, 25.03, 100.0
60734, 562, -275, 758, -28700, -13720, -11760, -280, 492, -813, 994.00, 25.03, 100.0
60738, 572, -278, 755, -28700, -13720, -11760, -280, 492, -813, 993.93, 25.03, 100.0
60742, 577, -284, 750, -28700, -13720, -11760, -280, 492, -813, 993.93, 25.03, 100.0
60754, 596, -316, 735, -31920, -14980, -16730, -268, 484, -807, 993.93, 25.03, 100.0
60758, 601, -334, 731, -31920, -14980, -16730, -268, 484, -807, 993.92, 25.03, 100.0
60762, 610, -351, 727, -31920, -14980, -16730, -268, 484, -807, 993.92, 25.05, 100.0
60774, 634, -400, 720, -34230, -14350, -25480, -277, 487, -804, 993.92, 25.05, 100.0
60778, 644, -418, 719, -34230, -14350, -25480, -277, 487, -804, 993.94, 25.05, 100.0
60782, 649, -423, 719, -34230, -14350, -25480, -277, 487, -804, 993.94, 25.05, 100.0
60794, 652, -435, 718, -32200, -12810, -32410, -271, 477, -793, 993.94, 25.05, 100.0
60798, 652, -436, 722, -32200, -12810, -32410, -271, 477, -793, 993.95, 25.05, 100.0
60802, 651, -431, 731, -32200, -12810, -32410, -271, 477, -793, 993.95, 25.05, 100.0
60814, 628, -395, 755, -24500, -9520, -34440, -274, 474, -793, 993.95, 25.05, 100.0
60818, 621, -386, 761, -24500, -9520, -34440, -274, 474, -793, 993.93, 25.05, 100.0
60822, 609, -367, 774, -24500, -9520, -34440, -274, 474, -793, 993.93, 25.05, 100.0
60834, 587, -332, 802, -16100, -5250, -32690, -271, 475, -796, 993.93, 25.05, 100.0
60838, 585, -323, 811, -16100, -5250, -32690, -271, 475, -796, 994.00, 25.05, 100.0
60842, 584, -314, 820, -16100, -5250, -32690, -271, 475, -796, 994.00, 25.05, 100.0
60854, 564, -285, 817, -11410, -2520, -29470, -267, 474, -795, 994.00, 25.05, 100.0
60858, 561, -283, 812, -11410, -2520, -29470, -267, 474, -795, 993.99, 25.05, 100.0
60862, 556, -280, 803, -11410, -2520, -29470, -267, 474, -795, 993.99, 25.05, 100.0
60874, 551, -287, 781, -9870, -1470, -26110, -271, 472, -793, 993.99, 25.05, 100.0
60878, 546, -283, 777, -9870, -1470, -26110, -271, 472, -793, 993.95, 25.05, 100.0
60882, 543, -280, 772, -9870, -1470, -26110, -271, 472, -793, 993.95, 25.05, 100.0
60894, 532, -272, 753, -9590, -1120, -23030, -261, 472, -789, 993.95, 25.05, 100.0
60898, 532, -272, 750, -9590, -1120, -23030, -261, 472, -789, 993.98, 25.05, 100.0
60902, 534, -276, 752, -8820, -1330, -19460, -261, 472, -789, 993.98, 25.05, 100.0
60914, 540, -276, 752, -8820, -1330, -19460, -256, 472, -796, 993.98, 25.05, 100.0
60918, 541, -272, 755, -8820, -1330, -19460, -256, 472, -796, 993.99, 25.05, 100.0
60922, 543, -270, 756, -7420, -2310, -14630, -256, 472, -796, 993.99, 25.05, 100.0
60934, 554, -265, 763, -7420, -2310, -14630, -265, 459, -790, 993.99, 25.05, 100.0
60938, 562, -267, 768, -7420, -2310, -14630, -265, 459, -790, 993.95, 25.05, 100.0
60942, 572, -269, 767, -5460, -3500, -9870, -265, 459, -790, 993.95, 25.05, 100.0
60954, 595, -277, 780, -5460, -3500, -9870, -259, 465, -796, 993.95, 25.05, 100.0
60958, 601, -278, 782, -4550, -5110, -6230, -259, 465, -796, 993.95, 25.05, 100.0
60962, 604, -278, 780, -4550, -5110, -6230, -259, 465, -796, 993.95, 25.05, 100.0
60974, 625, -281, 794, -4550, -5110, -6230, -262, 472, -790, 993.95, 25.05, 100.0
60978, 631, -276, 803, -4480, -6230, -4480, -262, 472, -790, 993.95, 25.05, 100.0
60982, 637, -269, 818, -4480, -6230, -4480, -262, 472, -790, 993.95, 25.05, 100.0
60994, 650, -248, 836, -4480, -6230, -4480, -255, 466, -799, 993.95, 25.05, 100.0
60998, 651, -249, 839, -4970, -6650, -3640, -255, 466, -799, 994.00, 25.05, 100.0
61002, 657, -249, 838, -4970, -6650, -3640, -255, 466, -799, 994.00, 25.05, 100.0
61014, 667, -254, 828, -4970, -6650, -3640, -256, 459, -789, 994.00, 25.05, 100.0
61018, 665, -251, 825, -6160, -7140, -2660, -256, 459, -789, 993.99, 25.05, 100.0
61022, 659, -249, 821, -6160, -7140, -2660, -256, 459, -789, 993.99, 25.05, 100.0
61034, 638, -235, 812, -7700, -6860, -1750, -253, 460, -798, 993.99, 25.05, 100.0
61038, 635, -237, 812, -7700, -6860, -1750, -253, 460, -798, 993.99, 25.05, 100.0
61042, 631, -245, 810, -7700, -6860, -1750, -253, 460, -798, 993.99, 25.05, 100.0
61054, 617, -285, 814, -10360, -6020, -1330, -256, 460, -792, 993.99, 25.05, 100.0
61058, 609, -301, 815, -10360, -6020, -1330, -256, 460, -792, 994.04, 25.05, 100.0
61062, 608, -309, 817, -10360, -6020, -1330, -256, 460, -792, 994.04, 25.05, 100.0
61074, 609, -336, 819, -11550, -5530, -1050, -250, 460, -789, 994.04, 25.05, 100.0
61078, 607, -337, 822, -11550, -5530, -1050, -250, 460, -789, 993.98, 25.05, 100.0
61082, 600, -330, 824, -11550, -5530, -1050, -252, 465, -784, 993.98, 25.05, 100.0
61094, 579, -295, 828, -7280, -4620, -70, -252, 465, -784, 993.98, 25.05, 100.0
61098, 573, -280, 831, -7280, -4620, -70, -252, 465, -784, 993.97, 25.05, 100.0
61102, 571, -270, 829, -7280, -4620, -70, -252, 460, -787, 993.97, 25.05, 100.0
61114, 563, -231, 822, -1540, -3010, 1610, -252, 460, -787, 993.97, 25.05, 100.0
61118, 569, -225, 821, -1540, -3010, 1610, -252, 460, -787, 993.98, 25.05, 100.0
61122, 572, -222, 817, -1540, -3010, 1610, -252, 468, -790, 993.98, 25.05, 100.0
61134, 573, -231, 819, 210, -2170, 3570, -252, 468, -790, 993.98, 25.05, 100.0
61138, 571, -234, 820, 210, -2170, 3570, -252, 468, -790, 993.98, 25.05, 100.0
61142, 566, -237, 824, 210, -2170, 3570, -255, 456, -780, 993.98, 25.05, 100.0
